PM100D  SN:P0009215  Firmware: 2.4.0 -- Sensor: S121C  SN:14082809
2/27/2017 4:01:57.485 PM	-2.8836E-6	W
2/27/2017 4:01:57.488 PM	5.7651E-6	W
2/27/2017 4:01:57.491 PM	-8.6493E-6	W
2/27/2017 4:01:57.495 PM	8.6479E-6	W
2/27/2017 4:01:57.498 PM	2.8822E-6	W
2/27/2017 4:01:57.501 PM	5.7651E-6	W
2/27/2017 4:01:57.504 PM	-5.7664E-6	W
2/27/2017 4:01:57.507 PM	-5.7664E-6	W
2/27/2017 4:01:57.510 PM	-6.7758E-10	W
2/27/2017 4:01:57.513 PM	-2.8836E-6	W
2/27/2017 4:01:57.515 PM	-8.6493E-6	W
2/27/2017 4:01:57.517 PM	-6.7758E-10	W
2/27/2017 4:01:57.520 PM	2.8822E-6	W
2/27/2017 4:01:57.523 PM	5.7651E-6	W
2/27/2017 4:01:57.526 PM	5.7651E-6	W
2/27/2017 4:01:57.529 PM	-8.6493E-6	W
2/27/2017 4:01:57.533 PM	5.7651E-6	W
2/27/2017 4:01:57.535 PM	5.7651E-6	W
2/27/2017 4:01:57.539 PM	-1.4415E-5	W
2/27/2017 4:01:57.542 PM	2.8822E-6	W
2/27/2017 4:01:57.566 PM	-6.7758E-10	W
2/27/2017 4:01:57.570 PM	1.1531E-5	W
2/27/2017 4:01:57.573 PM	2.8822E-6	W
2/27/2017 4:01:57.576 PM	-6.7758E-10	W
2/27/2017 4:01:57.579 PM	1.1531E-5	W
2/27/2017 4:01:57.582 PM	5.7651E-6	W
2/27/2017 4:01:57.585 PM	5.7651E-6	W
2/27/2017 4:01:57.588 PM	-6.7758E-10	W
2/27/2017 4:01:57.591 PM	-2.8836E-6	W
2/27/2017 4:01:57.615 PM	2.8822E-6	W
2/27/2017 4:01:57.618 PM	2.8822E-6	W
2/27/2017 4:01:57.622 PM	1.1531E-5	W
2/27/2017 4:01:57.625 PM	2.8822E-6	W
2/27/2017 4:01:57.628 PM	-2.8836E-6	W
2/27/2017 4:01:57.631 PM	-8.6493E-6	W
2/27/2017 4:01:57.634 PM	-8.6493E-6	W
2/27/2017 4:01:57.636 PM	-5.7664E-6	W
2/27/2017 4:01:57.639 PM	2.8822E-6	W
2/27/2017 4:01:57.641 PM	-5.7664E-6	W
2/27/2017 4:01:57.668 PM	5.7651E-6	W
2/27/2017 4:01:57.671 PM	-5.7664E-6	W
2/27/2017 4:01:57.674 PM	-1.4415E-5	W
2/27/2017 4:01:57.678 PM	-5.7664E-6	W
2/27/2017 4:01:57.681 PM	5.7651E-6	W
2/27/2017 4:01:57.683 PM	-6.7758E-10	W
2/27/2017 4:01:57.686 PM	5.7651E-6	W
2/27/2017 4:01:57.688 PM	2.8822E-6	W
2/27/2017 4:01:57.691 PM	1.1531E-5	W
2/27/2017 4:01:57.716 PM	2.8822E-6	W
2/27/2017 4:01:57.720 PM	5.7651E-6	W
2/27/2017 4:01:57.723 PM	-2.8836E-6	W
2/27/2017 4:01:57.725 PM	5.7651E-6	W
2/27/2017 4:01:57.727 PM	-1.4415E-5	W
2/27/2017 4:01:57.730 PM	-2.8836E-6	W
2/27/2017 4:01:57.733 PM	-8.6493E-6	W
2/27/2017 4:01:57.737 PM	-2.8836E-6	W
2/27/2017 4:01:57.740 PM	5.7651E-6	W
2/27/2017 4:01:57.765 PM	5.7651E-6	W
2/27/2017 4:01:57.767 PM	-2.8836E-6	W
2/27/2017 4:01:57.770 PM	-2.8836E-6	W
2/27/2017 4:01:57.773 PM	1.4414E-5	W
2/27/2017 4:01:57.776 PM	5.7651E-6	W
2/27/2017 4:01:57.779 PM	-6.7758E-10	W
2/27/2017 4:01:57.782 PM	-5.7664E-6	W
2/27/2017 4:01:57.785 PM	5.7651E-6	W
2/27/2017 4:01:57.788 PM	-2.8836E-6	W
2/27/2017 4:01:57.791 PM	-6.7758E-10	W
2/27/2017 4:01:57.794 PM	5.7651E-6	W
2/27/2017 4:01:57.797 PM	-5.7664E-6	W
2/27/2017 4:01:57.800 PM	2.8822E-6	W
2/27/2017 4:01:57.804 PM	-6.7758E-10	W
2/27/2017 4:01:57.806 PM	-1.1532E-5	W
2/27/2017 4:01:57.808 PM	5.7651E-6	W
2/27/2017 4:01:57.811 PM	2.8822E-6	W
2/27/2017 4:01:57.814 PM	-6.7758E-10	W
2/27/2017 4:01:57.817 PM	-6.7758E-10	W
2/27/2017 4:01:57.820 PM	5.7651E-6	W
2/27/2017 4:01:57.823 PM	-2.8836E-6	W
2/27/2017 4:01:57.826 PM	-2.8836E-6	W
2/27/2017 4:01:57.828 PM	-8.6493E-6	W
2/27/2017 4:01:57.831 PM	2.8822E-6	W
2/27/2017 4:01:57.834 PM	1.1531E-5	W
2/27/2017 4:01:57.837 PM	2.8822E-6	W
2/27/2017 4:01:57.840 PM	-2.8836E-6	W
2/27/2017 4:01:57.843 PM	-6.7758E-10	W
2/27/2017 4:01:57.870 PM	-8.6493E-6	W
2/27/2017 4:01:57.873 PM	-8.6493E-6	W
2/27/2017 4:01:57.876 PM	-5.7664E-6	W
2/27/2017 4:01:57.878 PM	5.7651E-6	W
2/27/2017 4:01:57.881 PM	8.6479E-6	W
2/27/2017 4:01:57.884 PM	2.8822E-6	W
2/27/2017 4:01:57.887 PM	-6.7758E-10	W
2/27/2017 4:01:57.890 PM	5.7651E-6	W
2/27/2017 4:01:57.892 PM	2.8822E-6	W
2/27/2017 4:01:57.917 PM	-8.6493E-6	W
2/27/2017 4:01:57.920 PM	-2.8836E-6	W
2/27/2017 4:01:57.923 PM	1.1531E-5	W
2/27/2017 4:01:57.926 PM	2.8822E-6	W
2/27/2017 4:01:57.929 PM	-1.7298E-5	W
2/27/2017 4:01:57.931 PM	-6.7758E-10	W
2/27/2017 4:01:57.934 PM	1.1531E-5	W
2/27/2017 4:01:57.937 PM	-2.8836E-6	W
2/27/2017 4:01:57.940 PM	1.4414E-5	W
2/27/2017 4:01:57.965 PM	8.6479E-6	W
2/27/2017 4:01:57.968 PM	5.7651E-6	W
2/27/2017 4:01:57.971 PM	5.7651E-6	W
2/27/2017 4:01:57.973 PM	-6.7758E-10	W
2/27/2017 4:01:57.977 PM	1.7297E-5	W
2/27/2017 4:01:57.980 PM	-2.8836E-6	W
2/27/2017 4:01:57.983 PM	-1.1532E-5	W
2/27/2017 4:01:57.986 PM	5.7651E-6	W
2/27/2017 4:01:57.989 PM	5.7651E-6	W
2/27/2017 4:01:57.992 PM	1.1531E-5	W
2/27/2017 4:01:58.016 PM	-6.7758E-10	W
2/27/2017 4:01:58.019 PM	-2.8836E-6	W
2/27/2017 4:01:58.022 PM	1.1531E-5	W
2/27/2017 4:01:58.025 PM	-2.8836E-6	W
2/27/2017 4:01:58.028 PM	2.8822E-6	W
2/27/2017 4:01:58.031 PM	2.8822E-6	W
2/27/2017 4:01:58.035 PM	1.1531E-5	W
2/27/2017 4:01:58.038 PM	-2.8836E-6	W
2/27/2017 4:01:58.041 PM	1.1531E-5	W
2/27/2017 4:01:58.067 PM	1.4414E-5	W
2/27/2017 4:01:58.071 PM	-1.4415E-5	W
2/27/2017 4:01:58.074 PM	5.7651E-6	W
2/27/2017 4:01:58.077 PM	-2.8836E-6	W
2/27/2017 4:01:58.079 PM	-1.1532E-5	W
2/27/2017 4:01:58.082 PM	2.8822E-6	W
2/27/2017 4:01:58.085 PM	-5.7664E-6	W
2/27/2017 4:01:58.088 PM	1.4414E-5	W
2/27/2017 4:01:58.091 PM	-6.7758E-10	W
2/27/2017 4:01:58.094 PM	-1.4415E-5	W
2/27/2017 4:01:58.098 PM	2.8822E-6	W
2/27/2017 4:01:58.099 PM	2.8822E-6	W
2/27/2017 4:01:58.102 PM	5.7651E-6	W
2/27/2017 4:01:58.105 PM	-6.7758E-10	W
2/27/2017 4:01:58.108 PM	5.7651E-6	W
2/27/2017 4:01:58.112 PM	2.8822E-6	W
2/27/2017 4:01:58.115 PM	2.8822E-6	W
2/27/2017 4:01:58.118 PM	-8.6493E-6	W
2/27/2017 4:01:58.120 PM	8.6479E-6	W
2/27/2017 4:01:58.124 PM	-8.6493E-6	W
2/27/2017 4:01:58.127 PM	-6.7758E-10	W
2/27/2017 4:01:58.129 PM	-6.7758E-10	W
2/27/2017 4:01:58.132 PM	-8.6493E-6	W
2/27/2017 4:01:58.135 PM	2.8822E-6	W
2/27/2017 4:01:58.138 PM	5.7651E-6	W
2/27/2017 4:01:58.140 PM	-6.7758E-10	W
2/27/2017 4:01:58.165 PM	8.6479E-6	W
2/27/2017 4:01:58.169 PM	-2.8836E-6	W
2/27/2017 4:01:58.172 PM	2.8822E-6	W
2/27/2017 4:01:58.175 PM	1.1531E-5	W
2/27/2017 4:01:58.178 PM	8.6479E-6	W
2/27/2017 4:01:58.181 PM	-5.7664E-6	W
2/27/2017 4:01:58.183 PM	1.1531E-5	W
2/27/2017 4:01:58.186 PM	-2.8836E-6	W
2/27/2017 4:01:58.189 PM	-2.8836E-6	W
2/27/2017 4:01:58.192 PM	1.7297E-5	W
2/27/2017 4:01:58.217 PM	-5.7664E-6	W
2/27/2017 4:01:58.220 PM	1.7297E-5	W
2/27/2017 4:01:58.223 PM	-6.7758E-10	W
2/27/2017 4:01:58.225 PM	-5.7664E-6	W
2/27/2017 4:01:58.228 PM	1.1531E-5	W
2/27/2017 4:01:58.231 PM	-8.6493E-6	W
2/27/2017 4:01:58.234 PM	-6.7758E-10	W
2/27/2017 4:01:58.237 PM	2.8822E-6	W
2/27/2017 4:01:58.240 PM	5.7651E-6	W
2/27/2017 4:01:58.266 PM	-2.8836E-6	W
2/27/2017 4:01:58.269 PM	-6.7758E-10	W
2/27/2017 4:01:58.272 PM	-2.8836E-6	W
2/27/2017 4:01:58.275 PM	5.7651E-6	W
2/27/2017 4:01:58.278 PM	2.8822E-6	W
2/27/2017 4:01:58.281 PM	8.6479E-6	W
2/27/2017 4:01:58.284 PM	5.7651E-6	W
2/27/2017 4:01:58.287 PM	-2.8836E-6	W
2/27/2017 4:01:58.290 PM	1.1531E-5	W
2/27/2017 4:01:58.293 PM	1.1531E-5	W
2/27/2017 4:01:58.317 PM	2.8822E-6	W
2/27/2017 4:01:58.320 PM	-6.7758E-10	W
2/27/2017 4:01:58.323 PM	-5.7664E-6	W
2/27/2017 4:01:58.326 PM	5.7651E-6	W
2/27/2017 4:01:58.329 PM	8.6479E-6	W
2/27/2017 4:01:58.332 PM	5.7651E-6	W
2/27/2017 4:01:58.336 PM	-6.7758E-10	W
2/27/2017 4:01:58.339 PM	2.8822E-6	W
2/27/2017 4:01:58.342 PM	2.8822E-6	W
2/27/2017 4:01:58.366 PM	8.6479E-6	W
2/27/2017 4:01:58.369 PM	-8.6493E-6	W
2/27/2017 4:01:58.372 PM	-5.7664E-6	W
2/27/2017 4:01:58.375 PM	-5.7664E-6	W
2/27/2017 4:01:58.378 PM	1.1531E-5	W
2/27/2017 4:01:58.381 PM	-1.7298E-5	W
2/27/2017 4:01:58.384 PM	-1.1532E-5	W
2/27/2017 4:01:58.387 PM	1.4414E-5	W
2/27/2017 4:01:58.390 PM	-6.7758E-10	W
2/27/2017 4:01:58.392 PM	5.7651E-6	W
2/27/2017 4:01:58.395 PM	5.7651E-6	W
2/27/2017 4:01:58.398 PM	-1.1532E-5	W
2/27/2017 4:01:58.401 PM	5.7651E-6	W
2/27/2017 4:01:58.404 PM	-6.7758E-10	W
2/27/2017 4:01:58.407 PM	-2.8836E-6	W
2/27/2017 4:01:58.410 PM	5.7651E-6	W
